14359	2.014581	0.538819	2
32736	8.847715	0.090615	3
2977	0.000000	1.310074	2
31035	11.147968	0.363518	3
37090	0.563662	0.648300	1
45320	10.357163	0.313043	3
8200	4.205231	1.265226	2
11654	4.590354	1.054835	2
38078	0.000000	1.176312	1
35474	8.523435	0.378336	3
24174	8.094699	0.270935	3
22183	12.911596	0.933258	3
18349	6.647378	1.544996	2
67881	10.379668	0.055648	1
27888	0.807744	0.663978	1
12569	2.442503	0.620305	2
36643	10.632565	0.963765	3
70401	10.624595	1.161285	1
62759	3.645333	1.666256	1
15900	6.368090	0.086163	2
63463	10.671531	0.936529	1
14446	4.019858	1.006480	2
7709	4.026124	0.180282	2
44645	7.618021	1.570437	3
35491	12.944539	0.643214	3
75497	3.968913	0.616983	1
44215	9.895166	0.725821	3
12026	0.461664	1.352191	2
7440	4.549025	0.959964	2
6930	5.629000	0.999094	2
30682	12.366430	0.418117	3
8693	4.085452	1.582070	2
36779	0.958895	0.207592	1
25848	2.013302	1.410744	1
962	3.059808	0.674855	2
13392	0.000000	0.881775	2
34419	3.525057	1.008690	3
29376	11.840825	0.792701	3
15741	0.000000	1.471811	2
33780	7.640951	1.377154	3
37839	11.401682	0.365354	3
12978	2.600577	1.202305	2
4585	0.000000	1.508862	2
5240	1.935905	0.528786	2
10729	0.092071	0.237330	2
46909	0.000000	1.163948	1
42019	8.070575	0.843092	3
8990	2.685760	0.613401	2
8188	5.463367	1.183162	2
23896	8.444899	0.731746	3
3294	4.669991	1.501036	2
79434	13.017766	0.985541	1
33111	8.147718	0.809021	3
35455	9.841321	1.284770	3
11598	3.714019	0.119030	2
62146	10.834738	1.511102	1
17187	2.191451	0.855088	2
37628	9.994415	0.502131	3
6342	1.904956	0.163521	2
26934	7.502865	0.271950	3
71182	10.438689	1.187973	1
41578	2.841078	0.225806	1
57645	2.864688	1.575121	1
43500	8.452211	1.227604	3
61430	9.857611	0.601647	1
9586	7.973217	0.314130	2
81280	13.865101	1.579926	1
30227	11.649217	0.645559	3
18962	1.489133	1.576590	2
40318	10.400460	1.240752	3
14297	6.095177	0.040528	2
11890	4.903520	1.280344	2
15185	9.723030	0.571354	3
47207	3.146469	1.270015	1
12256	0.169928	1.548130	2
58177	2.878739	1.565928	1
18786	5.621129	0.678201	2
39855	7.123061	0.892423	3
63088	15.671362	1.459301	1
9777	5.315399	0.085800	2
39540	3.575128	1.212123	1
12827	0.000000	0.571704	2
8446	8.120241	0.096563	2
25652	10.935325	0.128613	3
28226	9.701801	0.075382	3
73458	12.882314	0.518487	1
27514	13.536389	0.111893	3
31243	3.990892	0.237352	1
12789	0.000000	0.816308	2
3296	8.575072	0.778098	2
29009	9.588532	1.517204	3
32989	13.104961	1.072864	3
24522	4.364715	0.962933	1
44480	1.855675	0.498060	1
6169	0.000000	0.862214	2
22468	7.369778	0.491052	3
46328	12.042067	0.389922	3
10374	2.117578	1.367440	2
12187	7.873970	1.651687	2
50549	2.995427	0.553407	1
19220	5.713374	0.585196	2
32466	9.209490	0.732752	3
52716	7.921804	0.701642	3
9619	7.768279	0.374504	2
45284	9.909251	1.389281	3
56099	11.740222	0.924178	3
68373	7.177492	0.156386	1
8217	4.896815	1.338379	2
30349	9.972831	1.624530	3
69602	10.989789	0.745395	1
19481	10.798069	0.462749	3
54872	10.027178	0.841190	3
63364	6.921300	0.963381	1
24387	10.809934	0.542723	3
9533	7.068272	1.264082	2
49759	4.413260	0.123768	1
24091	0.742593	0.045599	1
65494	7.675520	0.255555	1
31688	3.811053	0.279269	1
50771	13.363515	0.253497	3
10644	1.708548	1.174531	2
23792	0.899961	0.634726	1
30536	10.708396	1.191513	3
71546	11.601696	0.052032	1
35345	3.689502	1.596602	1
42336	4.939944	1.640220	1
71256	16.243959	0.615058	1
67099	4.903401	1.667352	1
36753	11.792253	1.091724	3
47737	5.102294	1.307155	1
38005	7.657282	0.067927	3
8447	1.180631	1.395820	2
54140	2.872799	0.892140	1
49801	3.232172	1.612099	1
30399	10.877607	0.621292	3
31044	4.907597	1.461318	1
6862	2.265331	0.432100	2
35835	1.134288	0.404204	1
63718	6.259062	0.646429	1
10386	1.466168	0.393942	2
76186	16.686931	1.129131	1
5335	0.000000	1.303860	2
43137	4.974820	1.473903	1
45630	8.788418	1.562463	3
3664	2.460271	0.389720	2
32117	6.968939	0.709456	3
36177	13.629842	0.919031	3
0	0.000000	0.724995	2
44830	3.048761	1.128181	1
6910	5.479268	0.138931	2
32158	12.085380	0.356353	3
56548	10.276657	1.477757	3
70533	6.960567	0.482494	1
46143	2.211814	0.507304	1
34448	4.371534	1.305592	1
7158	0.000000	1.347377	2
3697	2.716254	0.234552	2
22758	4.846458	0.062375	1
5644	0.000000	0.271084	2
32085	9.222196	1.485969	3
47635	10.479696	0.407157	3
49751	7.253174	1.481296	1
74671	12.967318	0.290893	1
66428	7.478638	1.674908	1
10293	0.603399	0.140227	2
12278	2.833241	0.176444	2
41758	9.440108	0.607886	3
43886	5.569818	0.353581	3
5816	4.515681	1.410935	2
11478	4.715670	0.574759	2
72400	10.700477	1.111082	1
80624	12.069489	0.538348	1
78464	14.712569	1.341650	1
27204	12.053708	0.744619	3
56389	9.204524	1.381990	3
0	5.038556	0.409548	2
12771	3.420951	0.758240	2
41945	11.894496	1.388691	3
23143	9.268669	1.604722	3
8912	0.522703	0.048121	2
51953	6.853505	0.103517	1
6780	0.000000	0.010030	2
36642	12.033391	1.188438	3
54953	12.339201	0.804899	3
5592	2.072828	0.029264	2
66363	11.185274	0.281096	1
43653	11.939372	1.214672	3
15562	4.716880	0.840311	2
16151	5.865750	1.069448	2
69732	9.735099	0.698846	1
37941	4.285816	0.676937	1
6722	0.000000	1.222774	2
16231	8.467527	0.989536	3
35895	5.678470	0.322801	1
36675	10.718318	0.815262	3
68867	3.392203	0.095843	1
30789	10.002827	1.447288	3
24561	7.472001	0.056877	3
33667	13.010321	1.172985	3
72617	11.655153	0.430296	1
18828	10.994114	0.909252	3
0	2.894758	0.833792	2
4480	3.170778	1.177251	2
13464	1.657633	1.162824	2
45381	1.751001	1.378095	1
31851	2.100796	1.451719	1
22620	7.655049	1.630340	3
17816	1.123152	1.002430	2
11398	0.276407	0.527338	2
72394	14.908202	1.052256	1
8660	5.007455	0.099296	2
67389	9.486072	0.843070	1
47097	4.716532	0.362198	1
44348	13.215110	0.165238	3
17638	6.287063	0.244288	2
26704	11.426902	0.085696	3
49741	13.963714	0.090080	3
16864	10.982481	0.189663	3
29161	5.177331	0.257410	2
74038	15.032850	1.373006	1
3950	0.000000	1.268813	2
3364	5.115281	0.362147	2
2106	0.714583	0.057216	2
73423	7.982921	0.112302	1
32945	11.428527	0.339681	3
8732	1.855885	0.159669	2
5647	2.986560	1.307175	2
51165	12.114093	0.926591	3
36418	3.974151	1.139907	1
33534	7.176293	0.575882	3
36125	2.773439	1.638028	1
36886	10.995198	1.330560	3
41662	9.830075	0.746563	3
67333	9.456749	0.865043	1
50515	4.612210	1.468636	1
39158	11.810830	0.838377	3
35162	10.839037	1.385020	3
6487	0.000000	1.059823	2
34804	2.157711	0.051365	1
5849	2.334166	1.558182	2
46437	11.323268	1.119323	3
34501	11.127308	0.989609	3
4418	1.348662	0.790191	2
29269	16.172926	1.221898	3
22192	11.060057	0.166788	3
23028	11.535626	0.918644	3
50569	3.195251	0.613403	1
43063	9.248308	1.385962	3
32343	7.827940	0.481638	3
4918	1.224737	0.158007	2
41197	11.523632	1.002375	3
13553	3.030978	0.507013	2
31846	2.364458	0.277975	1
63436	9.932350	1.600630	1
62728	11.423163	0.457290	1
75776	15.717327	0.551460	1
26046	5.274923	1.625850	1
4735	5.504670	0.944122	2
8926	2.318009	1.277670	2
55417	1.256111	0.548419	1
15783	4.023204	1.402345	2
50387	3.945727	0.059242	1
68386	10.579107	0.101554	1
9238	3.318267	1.079340	2
10092	0.630144	0.276248	2
8042	0.000000	1.138470	2
38910	10.653968	1.212582	3
55826	1.955506	1.466331	1
24701	3.601205	1.062041	1
16388	3.851682	0.992851	2
6277	5.487001	0.126582	2
51081	8.248082	0.064924	3
10378	5.932249	0.306781	2
15604	3.483449	1.053157	2
29635	9.291955	1.361772	3
76574	12.194866	0.544579	1
9894	6.201500	1.110113	2
15290	6.249015	0.448078	2
10402	3.627131	1.104927	2
47521	10.950262	1.466905	3
6800	12.313213	0.056842	3
15563	6.202565	1.554777	3
11439	8.930723	0.284600	2
85822	15.840224	0.040328	1
57118	3.763083	0.506725	1
8744	4.195722	0.079367	2
8741	2.175526	1.435663	2
41626	2.507957	0.730307	1
46971	2.092733	1.693989	1
39613	8.686086	0.468466	3
32885	6.581508	1.582857	1
41818	9.693374	1.305540	3
12392	6.935746	1.167723	2
30011	10.244295	1.475826	3
6129	5.873752	1.616799	2
41398	5.601569	1.363527	3
41455	7.970347	0.867807	3
44851	7.779653	0.977560	3
36409	11.687479	0.142911	3
28125	7.426497	0.901563	3
28665	3.649622	0.753066	1
27684	7.834816	1.444047	3
18519	10.684813	1.675647	3
32543	3.104212	0.438909	1
11067	7.986242	1.262268	3
12010	4.196537	1.029981	2
34614	3.619731	1.601554	1
31966	3.101544	0.148230	1
68564	10.261617	0.010973	1
28015	3.872168	1.140052	1
38277	8.822535	1.280907	3
41388	13.299122	0.794100	3
64784	10.119407	0.159768	1
18452	4.915721	1.625431	2
15174	3.255232	0.282326	2
53397	1.960886	0.608163	1
14801	3.952862	0.194155	2
8137	0.959322	0.204002	2
51859	1.803289	1.659020	1
33853	14.669313	0.061558	3
6423	0.000000	0.210837	2
70625	8.863776	0.387032	1
77276	9.469982	1.280186	1
39187	4.989427	0.797092	1
12877	6.110087	0.736753	2
35292	3.824231	1.376113	1
30706	7.055050	0.463048	3
14893	2.065207	0.498749	2
17851	2.502482	1.340810	2
42085	3.630796	1.177635	1
33395	12.522461	0.994309	3
30964	11.974271	0.211766	3
70116	7.682242	0.259532	1
72269	15.356376	0.105378	1
72064	17.902665	0.730682	1
24790	12.151019	0.145959	3
39743	7.720675	0.700009	3
35430	3.815518	0.092219	3
33963	0.584009	1.669874	1
5881	0.328457	0.088454	2
9782	0.994623	0.669620	2
22775	2.268819	1.655488	1
9920	0.000000	1.287482	2
72593	6.781540	1.678710	1
8920	6.418302	0.103586	2
5427	3.955917	1.155797	2
0	3.052816	0.349411	2
30676	6.839251	0.893511	3
74584	13.681465	0.219296	1
21982	2.876503	1.547918	2
14761	0.000000	1.281564	2
2129	2.900831	1.381287	2
72673	6.207990	0.090888	1
72598	8.994513	1.068980	1
73684	11.500587	1.282808	1
57955	3.067868	1.688522	1
8293	5.265611	0.438999	2
56903	3.337852	1.168490	1
69313	10.318392	0.761352	1
30976	10.065590	1.640447	3
38814	1.718471	1.667504	1
67624	10.958813	0.060077	1
14797	0.000000	0.792355	2
9841	0.000000	0.109575	2
14397	0.317295	0.481949	2
27929	11.607213	0.035741	3
10319	1.788134	1.254550	2
45389	4.329940	0.977067	1
42902	10.020489	0.615283	3
39051	10.869374	1.028128	3
30229	6.688440	1.061764	1
18604	1.004017	1.612044	2
28792	7.708174	1.205536	3
71035	9.999206	0.942823	1
30252	9.702987	0.483175	3
50245	1.383160	1.479506	1
25205	8.636970	1.492394	3
20873	11.109004	1.294167	3
33647	2.381776	1.557384	1
57669	0.000000	0.743058	1
17820	2.400983	0.780549	2
27582	1.886782	1.628344	1
35686	9.315089	0.650572	3
13716	0.000000	0.420919	2
45177	11.357848	0.626175	3
7117	13.327488	0.482988	3
24249	9.597206	1.687008	3
17968	0.000000	0.896050	2
15372	1.164966	1.126313	2
80206	12.072930	0.348716	1
36642	0.700737	0.223852	1
46156	2.557197	0.331093	1
8350	1.258888	0.670523	2
35458	8.821377	1.046579	3
54537	2.862827	0.240533	1
42332	5.566108	0.925076	3
21750	0.000000	0.710673	2
29429	3.329917	0.954146	1
34953	10.417276	0.587219	3
13324	5.004348	1.690642	2
17311	8.361970	0.143809	3
2395	3.177111	0.782406	2
53588	3.247313	0.456625	1
40115	14.403958	0.641904	3
22956	10.866773	1.522004	3
55056	2.753982	0.498522	1
19818	9.879747	0.395772	3
20123	2.701406	0.312237	2
13267	3.574947	1.497149	2
3162	8.672519	0.667367	2
29328	12.093112	0.599771	3
73892	11.763924	0.583375	1
10370	6.322187	1.425863	2
4899	0.000000	0.638621	2
34769	11.633163	1.211076	3
8882	4.637248	1.560124	2
50057	9.057748	1.207825	3
10539	0.000000	0.183561	2
19453	6.509099	1.523237	3
36112	10.049779	0.207644	3
14090	0.791509	0.539035	2
75987	10.970230	0.954346	1
59191	5.460982	0.866845	1
14534	2.491672	0.571180	2
35181	7.993637	1.063782	3
24908	6.818712	0.595255	3
3726	0.000000	1.198622	2
30611	12.606828	0.362176	3
41924	10.863444	1.352986	3
60831	8.942635	1.536134	1
28609	10.336097	0.562336	3
39740	9.361361	1.543408	3
20354	7.123969	0.579013	3
43295	8.729274	1.115578	3
73209	8.198879	1.438201	1
16312	0.507881	0.655741	2
4047	7.445866	0.329934	2
9176	2.491258	1.052701	2
9546	2.278554	0.388712	2
15523	8.144867	0.898661	2
32159	8.714092	1.636795	3
27653	0.361128	1.042826	1
69865	8.088943	0.118300	1
68184	8.130296	0.486970	1
48277	9.340238	1.001182	3
37304	6.088754	0.948163	3
70403	11.442640	1.397839	1
13947	2.324673	0.605404	2
18939	0.000000	1.512714	2
29896	11.765402	1.378586	3
66569	8.449344	0.196751	1
11224	7.266654	0.455185	3
27896	8.845780	1.572299	3
8555	2.316460	0.588757	2
28817	8.218711	1.557528	3
29391	7.655162	0.500569	3
70706	10.258591	0.599953	1
9437	1.634550	0.799394	2
34638	12.276897	1.407704	3
11392	3.338273	0.584718	2
6254	2.150634	0.957307	2
31227	4.636750	1.485900	1
65691	8.304020	0.920385	1
14262	0.779653	0.375270	2
71576	13.874382	1.086322	1
67056	8.013424	0.236161	1
36353	12.506551	0.244822	3
26610	12.101102	0.511788	3
23846	2.979933	1.676473	1
39002	8.499074	1.465633	3
11764	6.732766	1.427351	2
12345	0.000000	0.808558	2
27741	8.558525	1.350421	3
60844	7.656153	1.027814	1
34215	8.648765	1.690527	3
9475	6.137630	0.714532	2
38357	6.849242	0.918653	3
34419	1.193554	1.085779	1
12213	4.502701	1.523882	2
37178	11.559613	1.692527	3
55988	0.000000	0.382437	1
4730	0.000000	0.367865	2
46890	9.165509	1.535533	3
3064	6.476661	1.558130	2
16429	2.712470	0.397342	2
72788	11.003537	0.331440	1
54270	2.703742	1.674859	1
19668	3.424487	0.273686	2
3038	3.008370	1.446383	2
906	8.640909	1.377821	2
9140	1.970361	1.106198	2
10888	2.706724	0.926118	2
6106	2.323096	0.187799	2
51995	3.368650	0.553032	1
57510	4.983663	0.407893	1
35366	2.972241	1.617546	1
22493	11.268345	0.638461	3
65842	7.495472	1.175538	1
11497	7.543320	0.860633	2
15277	0.395236	1.033846	2
15183	6.553445	0.537163	3
73771	13.348912	0.823295	1
17724	1.176127	1.640546	2
55003	9.912992	0.032606	3
42313	12.232646	0.703197	3
78009	14.390373	0.593648	1
48357	10.177490	0.405197	3
25447	3.925935	0.761037	1
36406	7.434313	1.286551	3
28571	12.895659	0.104351	3
4363	4.293603	1.609086	2
40057	11.887109	1.205021	3
22395	1.237010	0.206418	2
19686	5.778545	0.871000	2
35126	9.615426	1.160003	3
22586	8.458926	1.503372	3
30623	8.953723	0.024939	3
35288	7.903699	1.374092	3
44228	8.184346	0.375333	3
3357	0.000000	0.111521	2
55033	2.146845	0.656103	1
72960	10.285749	0.646149	1
14726	3.519798	0.064956	2
12417	1.214368	1.607653	2
38493	6.622408	0.843135	3
87035	17.664348	1.634803	1
25193	3.273576	1.337091	1
11991	4.103688	0.113077	2
28745	9.996682	0.429181	3
26921	11.648882	0.506745	3
23958	12.787018	0.043162	3
43886	9.337683	1.116383	3
42279	3.204812	1.301588	1
22988	1.480332	0.068438	1
10066	3.285779	1.597881	2
2863	1.660300	1.279076	2
8006	2.301928	0.866208	2
31591	8.409062	1.597005	3
20146	2.115221	0.606374	2
63480	8.005290	0.927727	1
33637	10.610130	0.804145	3
9809	4.000652	0.477420	2
39598	10.394311	0.374583	3
72678	10.009535	0.382572	1
57803	6.985528	0.989071	3
72698	13.260328	0.163709	1
76647	11.916627	0.496530	1
39715	1.760143	0.847153	1
19060	12.067931	0.032172	3
12065	7.136742	0.115554	2
65967	9.388039	0.640239	1
37607	5.670211	0.543220	3
13029	0.000000	0.853294	2
13068	1.173030	1.256315	2
9403	7.038809	0.599389	2
48957	9.784877	1.468988	3
8465	9.805940	0.863683	2
28476	2.157911	1.581115	1
2401	2.674069	1.424263	2
30993	11.254592	0.021147	3
30687	11.682491	0.728341	3
71230	10.607677	1.399360	1
50494	15.904264	1.339728	3
14488	0.000000	1.217060	2
14187	3.586735	1.007217	2
35935	8.842007	0.882288	3
38279	2.516483	1.695221	1
46449	3.964492	0.493410	1
25242	4.465659	1.536731	1
8826	2.881056	1.014622	2
66860	6.805340	0.841273	1
9082	8.153051	1.305438	2
30328	0.000000	1.099121	1
10408	1.379448	0.245460	2
55667	2.504800	0.718903	1
46201	1.227458	0.511767	1
34004	10.509677	0.015459	3
41879	14.400202	0.995392	3
38433	12.939045	0.810186	3
2148	4.031139	0.067228	2
26155	10.778719	0.585567	3
36728	9.537774	1.602079	3
77688	10.289633	0.290641	1
15034	2.638734	0.361141	2
14118	5.413641	1.537811	2
8425	1.538674	1.117406	2
19096	3.620122	1.673149	2
14137	2.114504	1.150790	2
7858	0.531319	1.539435	2
72717	5.347185	0.100146	1
34250	4.342239	0.817600	1
33195	4.651236	1.237824	1
30565	7.506403	0.783699	3
59775	7.930754	0.429697	1
12258	2.203953	0.447923	2
12433	6.875298	0.947145	2
35072	9.018683	0.704124	3
10223	11.248488	1.147374	3
13950	8.247930	0.561307	2
23500	2.868328	0.130353	1
20775	3.981716	1.337007	2
48167	9.759691	0.279234	3
9882	7.345022	0.809729	2
29153	2.839963	0.979254	1
31448	8.562621	0.404535	3
65972	12.681277	0.580711	1
58063	8.338223	0.825841	1
5952	5.414496	0.980074	2
22870	5.412949	0.881405	1
32822	2.733753	0.652120	1
4534	2.956266	0.264827	2
42807	12.074829	0.977295	3
37760	12.261579	0.178115	3
70153	15.952498	0.286878	1
48129	3.335519	0.716385	1
59835	1.865616	1.319863	1
11841	1.076927	1.449531	2
41683	11.232529	1.038049	3
26521	6.868513	0.753743	3
20230	11.510141	0.096806	3
36292	8.370081	0.701240	3
30833	5.979998	0.735967	1
9288	4.005196	1.258636	2
9257	4.547485	0.590223	2
43299	8.543041	0.155249	3
11720	1.173875	1.692434	2
7859	5.838607	0.607658	2
80466	11.487203	0.773074	1
4125	6.484752	0.814894	2
8809	0.000000	0.982186	2
58814	2.545029	1.150876	1
43284	7.258353	0.074595	3
11588	7.045437	0.256921	2
24118	11.186528	0.125520	3
6087	7.886540	0.809433	2
33205	12.935389	0.175281	3
21216	9.380019	0.662030	3
36708	7.448617	0.006547	3
73518	8.866548	0.698063	1
1669	5.427060	1.585381	2
15452	6.963024	1.529108	2
7495	3.281954	0.209153	2
54180	9.938027	0.600685	3
11785	0.843966	1.009442	2
8179	4.349097	1.686789	2
29302	8.773458	1.384662	3
47798	4.338319	0.777217	1
22974	10.979061	0.467676	3
5333	1.292885	1.355984	2
12174	2.621987	0.602499	2
75939	10.491089	0.983971	1
17206	10.756646	0.479019	3
10028	1.148811	0.544357	2
39156	13.059991	0.826384	3
1155	5.931042	0.136621	2
1285	1.227331	0.305059	2
27493	13.196755	1.625190	3
68535	10.574530	0.447936	1
44122	7.485758	1.441731	3
28486	8.731721	1.496364	3
39635	9.752034	0.519545	3
39479	3.125288	0.075746	1
39886	4.577289	1.079892	1
24327	9.164795	0.800861	3
35222	9.798483	0.451948	3
32890	9.616590	1.171931	3
42712	0.816612	0.071181	1
70091	18.079047	0.761676	1
7036	5.884688	0.546449	2
27655	3.669940	1.609222	1
65775	5.825000	1.478938	1
30108	8.866651	0.288206	3
32488	10.179424	0.152585	3
42706	11.520606	1.635972	3
70269	8.911928	0.753849	1
72774	6.217921	0.615046	1
67280	7.308101	0.248327	1
58774	10.970183	0.354141	3
29023	13.111360	0.159739	3
11240	1.705627	0.199861	2
