10.404478	10.270043
6.693171	5.803392
8.860188	9.052236
10.244041	8.793975
9.005419	9.058358
9.530832	10.397077
9.364021	8.146514
8.605088	9.899581
8.815697	7.750225
8.357341	7.976712
9.553555	9.316318
7.828169	7.242229
7.219634	8.216796
7.985926	8.865737
10.610272	10.476572
7.863376	8.761741
8.936031	7.764729
8.352443	7.910390
8.939195	7.753195
10.097116	10.700959
8.423920	7.675294
9.397535	8.837550
9.429411	10.216842
9.334006	9.025470
7.553904	7.900641
9.724092	9.765333
10.362539	9.936289
8.625630	8.121199
10.427465	9.817962
8.751360	7.788930
9.148002	9.259132
9.913083	10.451329
8.016466	7.390883
9.636084	12.004378
8.041809	9.681324
7.313800	8.173218
8.609571	9.166958
10.853454	8.979571
9.700731	12.755204
8.803682	8.651563
7.969004	7.729456
8.169670	8.732931
9.829145	8.307732
10.014226	12.066595
8.057609	6.968953
8.600287	7.407280
5.832113	4.218902
9.087296	8.687337
10.511822	9.480105
8.907975	9.297165
9.689102	9.998172
9.505756	10.082111
10.928468	12.854932
9.914760	10.047048
8.272159	6.803578
7.409795	7.245211
9.030690	7.068817
10.056585	9.989498
10.003728	11.048514
7.388977	7.342135
10.048065	11.830085
10.731528	10.478344
10.310030	10.435960
7.011618	7.727356
10.515598	9.852196
8.160955	8.562967
7.928428	6.617216
7.567109	7.074154
10.087998	8.264885
9.431702	11.336628
8.865808	9.538807
10.283697	12.186733
10.305688	9.602554
6.363096	4.500984
10.136976	10.118842
11.232187	11.570069
8.153876	9.320346
10.128971	11.305734
8.299685	8.959053
7.238624	9.219649
7.876035	6.541614
9.283352	9.289991
8.477618	8.464450
8.769064	7.131364
7.300863	5.623993
9.627813	9.057275
8.674787	7.577281
11.302219	9.461424
9.420820	10.154037
8.975406	9.453891
9.230193	8.781695
9.043952	8.155391
8.080897	6.905438
7.990359	8.130401
8.910792	7.922451
9.783918	10.701505
8.657096	8.639368
10.584490	11.150497
8.974250	9.658896
9.577869	9.590283
9.338270	10.319616
8.257892	8.505615
9.337758	9.802468
9.152334	8.303948
10.320328	9.910118
8.404695	8.216943
9.747206	9.108279
8.637038	8.679428
9.717376	7.014037
7.946624	9.632376
8.519134	10.097284
8.120959	8.375397
9.979359	10.598822
7.450083	6.943318
9.097190	9.127849
10.369718	9.593850
10.212120	10.517137
9.685351	8.364988
10.350590	11.438537
8.640338	9.062451
8.313322	8.964128
9.692708	8.146910
10.937764	10.290986
8.848963	9.352690
7.809747	6.872207
9.583869	8.730526
8.332268	8.359770
9.403229	10.586192
8.769089	7.858356
7.523699	7.080737
7.582888	7.153172
9.575272	8.921819
10.143284	9.505972
7.533324	8.542354
8.357106	9.923006
8.335266	7.623509
8.257070	9.096955
7.517285	6.215874
10.287375	9.735019
8.173423	7.418561
9.351817	10.401236
9.406860	8.747069
9.350636	9.161929
6.902606	7.296833
10.887457	10.523963
8.875681	9.480115
9.638274	9.671613
8.793026	10.601056
9.204484	6.828954
9.594722	10.084576
10.014458	8.871604
9.068495	8.533515
7.593292	7.866647
8.979952	9.287531
10.032688	9.534657
8.716743	7.811007
8.888981	8.522551
8.120651	7.947139
7.839206	7.386006
9.044714	9.649706
10.045275	8.988916
8.550853	8.539219
9.509236	9.134923
9.412560	9.352552
10.010019	11.252588
7.963626	9.522391
9.243749	8.244598
8.095184	8.610273
10.341187	10.485015
9.487909	8.412235
9.197091	8.408047
8.103037	6.225500
9.593543	9.588585
10.422769	9.345595
7.619172	7.128083
10.413802	9.793953
9.425510	8.227640
9.697646	11.471029
10.977963	10.662056
10.516419	11.022708
9.748194	9.518946
9.306234	8.976018
9.142868	7.258898
8.022974	6.833568
8.894578	9.157149
8.482979	7.224907
10.238611	9.537893
8.707996	7.719419
9.417650	10.225886
7.230533	6.539885
9.195812	10.345085
6.220064	6.116815
9.009600	9.956692
8.708221	8.708630
8.912141	9.264979
8.275250	8.215365
7.858000	8.916729
9.042069	9.212009
9.188360	9.429301
9.715267	9.827144
9.050922	7.814565
10.158696	11.585385
9.797090	9.930288
8.327592	7.833177
10.875088	13.466656
8.856938	9.636287
8.063560	9.393218
9.180176	10.424866
10.278588	11.484175
10.115070	11.063231
9.022579	9.287267
9.680912	10.690198
8.919709	10.172536
10.974599	11.673680
9.414582	8.314253
7.954760	6.443374
10.419954	11.965950
9.793800	9.303014
9.401260	6.862185
8.862619	6.789826
9.178035	8.785801
7.645222	7.784785
9.987602	10.713785
9.067306	8.064051
8.803845	8.784549
10.247472	11.256719
6.982627	7.290371
8.898267	8.024841
9.953035	10.021743
9.073304	8.938519
7.413663	9.800223
9.945177	9.005000
9.271234	7.293009
9.731023	10.810309
9.378923	10.538082
10.454836	10.368978
8.968653	9.317330
7.702158	6.898755
10.420633	10.012043
8.541568	8.780946
9.626744	7.334326
8.053651	8.337051
8.805323	8.008858
9.943446	10.022081
8.326217	10.013561
10.297059	10.819532
8.590552	8.737221
6.531676	6.505901
7.244855	8.942047
10.955894	12.180197
7.488726	8.229306
9.540964	8.542481
9.421703	10.010237
7.956028	6.987947
10.036246	10.650561
9.559731	12.029161
10.287943	11.101819
9.274817	11.577810
9.120471	10.996427
7.819846	9.286140
9.332259	7.965554
9.402967	10.453454
10.233801	10.576601
7.883365	8.197272
9.402216	8.668835
9.205208	9.532916
8.759447	8.185130
8.787534	9.320231
6.716357	6.719291
10.046314	9.402274
7.866654	7.641941
9.505592	7.912270
8.390041	8.700423
8.474796	7.954602
9.780690	10.828713
8.526059	8.097833
8.743263	9.145027
7.423270	6.333384
10.422954	9.106446
10.943179	11.154897
8.561848	10.221187
10.679995	11.234191
7.556765	8.392769
9.908503	9.514329
8.131578	7.528836
10.745070	11.930097
9.786351	9.134194
8.675194	8.837995
9.771412	10.513449
10.012943	10.129914
8.203424	9.918985
8.055091	7.747870
8.745636	8.154196
9.294054	7.909474
8.374922	7.406942
10.102041	10.090448
10.131883	10.239328
8.118249	9.016510
8.054246	7.982575
11.563639	11.561350
8.637669	10.511683
8.496808	7.459114
9.832921	10.873340
10.462918	9.923271
8.835994	8.492014
9.172442	7.751390
7.807467	6.068354
7.903869	8.472358
7.725864	7.840934
8.183304	9.717399
9.156100	8.194801
9.257784	9.293166
7.641008	7.937962
9.990717	11.689750
9.989263	9.412423
9.318723	7.934622
8.829708	8.798233
10.410458	10.134876
7.790793	7.451897
9.583246	9.095355
10.828541	10.480003
7.990604	6.953391
9.942523	9.570997
10.389891	9.711936
9.430551	10.262418
9.866194	9.802515
9.646990	10.016963
9.542943	10.240470
9.643103	9.601501
10.261583	9.870019
9.379877	8.255266
7.231053	9.013248
9.313324	9.796305
8.434473	7.817739
10.791921	11.754016
10.467339	10.086909
8.911650	9.195188
8.186905	7.958248
9.869678	10.452186
9.531001	10.268083
8.575486	9.327244
9.194759	8.869418
10.766762	9.120145
8.894404	7.850036
7.699537	8.510073
10.586457	10.849884
10.453445	11.929989
6.985429	8.440375
8.710127	11.077870
10.610960	10.344349
9.381205	8.229240
7.666722	6.369589
9.668172	10.442076
9.880649	7.368351
8.724247	9.440889
9.103023	7.692664
11.195720	12.122093
9.486665	9.553976
7.182170	8.927503
9.490197	9.507664
9.673279	9.291074
5.377702	4.607640
8.435627	8.570498
6.393791	8.496431
8.602928	7.436760
10.577405	9.406665
8.997257	8.594633
9.855770	10.396492
8.872436	7.994642
9.615383	9.095660
10.055502	9.683780
9.333642	9.964088
8.473622	6.003527
9.472565	8.459854
9.113520	9.420029
8.489398	9.314750
9.278338	9.551244
9.774408	10.268888
9.844340	10.331514
8.996610	9.067788
8.776304	7.828588
9.722811	10.700284
8.745079	10.108747
9.001552	10.939683
10.648810	9.893379
8.790393	8.526001
9.720089	9.726848
8.649211	8.694331
8.977536	8.075077
9.147047	10.079616
7.772937	9.068932
9.013580	10.325107
9.256814	8.632449
6.705644	6.191690
7.693125	7.663687
10.307581	8.864475
8.014293	9.862097
8.026152	6.220872
9.541458	9.816101
8.120009	8.930221
8.630249	8.510012
8.527373	9.028534
9.276572	9.834586
8.995235	8.643747
9.804662	9.658370
9.735908	8.606757
8.571743	8.302992
8.081666	6.933363
8.642356	9.436608
9.161058	9.535372
8.963650	7.929018
8.280678	7.978886
8.031482	5.725433
9.058975	8.311142
7.953636	9.765923
8.521817	8.660178
10.107480	9.846860
9.253554	9.697595
8.361778	8.544934
8.415907	9.234654
8.084332	8.373041
8.910146	8.521882
7.830988	7.630022
9.075488	11.649384
8.847876	8.993456
8.354203	9.465878
8.853031	8.306128
8.330147	8.863009
9.110875	8.775624
8.155899	8.396212
10.699269	11.758498
9.784076	11.590812
10.207024	10.527680
8.722196	9.342483
8.460548	8.472029
9.873513	9.549601
10.101667	11.471841
9.032099	8.528528
9.106363	7.812724
10.144082	9.843899
9.691168	9.752273
8.161289	7.156699
10.217670	8.536327
7.496952	5.129281
9.036903	8.704870
8.321015	8.862731
7.942455	7.689039
8.149792	4.951962
9.956955	10.753058
8.754650	8.028980
8.538588	7.949193
9.358850	9.810631
8.856019	9.219063
10.450960	12.059231
8.706165	8.923253
9.142858	9.028033
9.064756	8.234902
10.171473	12.664372
5.368461	6.648315
6.957224	8.448263
8.358447	9.493179
9.265451	9.717974
7.886887	7.480049
9.476173	10.039007
7.756295	7.792624
8.354598	8.345729
10.009178	9.336961
9.132165	8.765665
7.264568	6.007327
8.376438	8.702357
9.081777	8.543713
9.363663	8.609304
10.029090	10.290329
8.137218	8.852037
7.027816	7.734147
7.763334	6.269220
9.738389	11.230672
8.076125	7.459471
8.221846	7.929703
8.313060	7.597720
9.343726	9.222175
9.474668	9.434716
7.817068	7.221985
9.955859	10.489993
8.035369	8.516534
10.118268	9.014161
9.382285	8.818883
11.584572	12.687831
11.036171	10.261111
9.625135	10.361428
8.597430	7.167531
9.289210	9.420951
8.976667	11.229099
9.405248	9.892794
8.655286	7.830389
9.016434	9.728157
7.637183	7.257094
8.184458	7.785603
9.024606	8.507852
8.585232	8.670938
8.485323	8.921138
9.677761	8.935125
8.369165	10.319363
7.869231	8.809524
7.450572	6.668791
11.808843	11.280425
9.465638	8.295992
7.582957	8.964317
9.755514	10.444866
10.818998	7.884613
7.644789	5.279131
10.756819	11.593878
7.689140	8.191285
10.327312	8.889424
10.061185	8.702976
8.718634	8.342690
10.224175	9.401848
8.657670	7.494722
9.694867	10.616004
9.037113	7.405808
9.330652	9.875742
7.907033	7.715001
11.584300	11.222238
10.317599	11.269532
8.861227	9.821770
8.317218	8.820214
8.843461	8.490966
9.707440	10.849361
9.853517	9.988575
9.540113	9.271604
7.622840	7.908217
8.005708	8.221010
9.684754	8.944990
11.920718	12.535592
9.137171	8.859150
11.329631	11.129458
9.760484	12.465200
8.499491	9.508927
11.171765	12.939520
9.582347	9.071091
7.919588	8.370508
7.763181	7.117104
7.776408	6.931786
10.743757	9.753251
9.305887	11.726258
7.056243	6.648729
8.528211	9.525465
8.516021	6.972030
7.908841	8.409410
8.466036	8.577780
8.116185	9.201888
8.828174	9.163409
9.478031	9.267555
10.439839	10.748793
9.065496	10.340549
8.878653	9.316892
10.801042	11.872641
7.681771	6.374183
10.372145	10.820832
8.659747	9.308477
10.565207	10.430137
9.932084	8.017302
9.495613	8.048302
9.060614	7.836912
7.847501	7.195055
9.044847	10.139008
11.776880	12.591442
10.249319	9.139661
8.241843	7.330374
9.867458	8.882952
8.557358	7.399210
8.076307	6.678126
8.426259	7.412079
7.723757	7.524662
8.311156	9.139270
7.139375	7.519314
8.139409	8.395911
9.218729	7.980875
9.069268	8.207231
8.577321	9.793854
9.417021	11.475106
10.737606	10.651047
9.340983	9.240963
10.965873	13.086777
9.970446	11.372006
10.457577	9.803689
9.653078	11.476264
9.080096	9.472276
8.188713	8.579431
9.955543	9.536495
9.471241	9.657017
8.402884	7.947404
9.981821	8.824716
8.750615	8.894725
7.811569	6.435979
8.666870	9.913441
8.830204	10.730576
8.521249	8.458870
6.441818	5.854887
9.300842	7.606999
7.578863	8.095165
10.980061	10.920241
7.625243	7.905026
7.611129	7.361659
7.273136	8.539828
8.972481	7.712131
9.879600	10.646400
8.174481	6.867688
9.405559	9.227380
8.424091	9.502789
9.943148	10.710871
8.462123	7.330656
8.141916	9.520684
8.716924	7.922395
8.868504	8.874463
8.060304	7.050402
9.722014	11.062005
8.464952	8.813234
8.759528	8.843544
8.982037	8.948971
7.712578	7.639979
6.901925	7.218589
8.111154	10.210162
8.772071	9.188745
11.138646	11.155351
10.401536	12.542941
8.553512	8.083198
8.022215	7.210850
8.560400	10.332167
7.701992	8.508505
9.589853	9.965011
9.248359	8.019689
6.766039	7.406086
9.109562	10.039049
8.201060	5.701103
10.146228	10.901936
8.596794	8.529686
10.484950	11.688594
7.957849	8.211294
7.560324	5.861129
8.069345	6.093508
8.553298	9.364437
10.120502	11.713933
9.562654	9.489473
9.673336	7.289774
9.310447	10.698920
9.502911	8.017378
10.295443	8.697405
7.883942	9.084697
8.260906	7.588518
8.827709	7.877771
8.995964	9.960074
9.991908	9.361762
7.644826	7.915612
10.309298	9.124633
8.240321	10.136077
9.488670	8.951300
8.523977	7.788050
6.970063	7.145068
9.086496	8.115588
10.917293	11.576497
9.906167	11.332807
9.624979	10.591078
10.181864	11.453664
6.557223	6.600925
8.401067	8.245045
7.034931	6.566296
8.983928	9.352814
9.596573	12.843564
8.447561	8.978004
9.152897	8.107462
9.089868	6.962362
7.985342	7.321334
9.640621	11.084946
7.191360	6.489804
9.216758	8.174287
9.313638	9.542000
10.318396	9.318064
7.667270	6.341821
6.537581	5.530930
8.616490	8.353127
9.589017	10.639035
11.591220	13.032607
9.955881	9.219553
9.933447	11.116687
8.010933	7.436786
9.212198	9.012223
9.666261	9.468331
8.443564	7.216162
9.992493	10.986176
9.174020	9.709077
8.214072	8.568462
7.783797	7.894595
9.961972	8.970410
8.335768	7.856922
7.864776	8.038139
8.798581	7.220818
7.994414	8.562391
9.304794	9.430642
8.961352	10.124353
9.432849	9.179579
10.068294	10.691208
9.312700	8.181376
8.414078	7.791279
7.538263	8.922065
9.855302	9.926899
11.433754	12.017922
11.399480	11.800702
8.430362	8.242416
8.432502	9.237324
9.986457	9.195522
8.256418	7.434043
10.300404	8.541520
9.753114	9.896710
9.438260	8.621699
8.674740	11.540045
7.712523	9.443250
8.754178	9.097048
9.127048	9.154836
8.631362	8.709198
8.888176	9.114629
8.643114	8.681328
7.168056	8.453840
9.832628	10.041020
9.922730	8.672980
9.093847	11.858327
9.952198	9.538249
8.658374	8.473849
9.807100	10.246921
9.183058	7.855151
10.148431	8.506969
8.230669	5.268810
9.306146	8.934487
8.956845	10.026699
7.798739	7.427657
8.917063	9.554514
8.381422	8.754964
9.945430	10.435756
10.431392	9.011524
11.129639	11.168806
9.107320	8.573668
8.048750	9.450317
8.645731	8.379901
7.564114	7.595694
9.086231	10.610736
10.340573	9.173479
9.640916	8.515676
8.593353	8.162262
10.743668	11.652360
9.267207	10.408158
11.289786	11.664646
10.688759	11.153754
8.450416	6.897094
8.826556	8.578408
7.325321	6.256822
8.662724	8.172859
8.554455	8.378961
9.950554	9.238924
9.407499	10.598967
9.223761	7.785910
8.432636	9.610128
8.441858	9.108570
9.939184	12.305526
10.322108	10.249029
7.640337	8.701334
9.597050	10.565647
6.935219	6.924467
9.934514	8.540019
8.533180	8.839003
9.144315	8.413060
10.353914	10.871326
7.227126	6.382644
9.941561	10.117364
7.430782	7.077562
7.560936	7.554747
9.318145	6.592258
9.678768	8.471809
9.184239	11.141417
8.827523	8.998956
9.611676	10.696675
9.869038	9.383829
7.782892	9.051949
10.001296	9.128174
7.441739	8.773511
8.475924	7.073697
6.511287	5.935430
7.831582	8.626051
10.433392	10.473882
8.266009	8.336840
9.838266	9.896923
9.896782	10.862415
9.217626	9.346094
9.918107	9.130858
10.162119	9.965121
8.931494	9.885738
9.491788	9.277006
8.220107	7.958913
8.994204	8.570136
9.143567	8.494506
7.515457	8.342182
8.450115	9.057549
8.986283	9.436207
9.722168	11.131183
10.846204	12.311691
8.667593	8.875877
9.552723	8.964006
8.709127	9.005913
9.987569	10.619921
8.379545	7.369173
10.121961	9.545965
5.909629	5.455766
9.140825	9.230496
7.153131	6.593181
8.790061	6.851463
10.824213	9.978092
7.497583	6.333855
7.131962	7.076436
8.324361	10.338786
7.439705	8.346698
8.405954	9.086694
8.361583	9.701530
9.258277	9.868406
9.200449	9.491132
9.483487	8.469560
11.142091	11.073717
10.364808	10.651176
9.405398	10.559663
8.755311	8.250701
10.761142	10.790782
8.892201	9.353561
7.940371	7.313808
7.974749	9.211525
10.266802	8.887310
8.918838	9.097064
9.128023	9.171393
10.465184	9.938047
8.267730	6.991055
9.214408	8.891050
10.163486	11.407734
7.690137	10.041118
9.269250	8.286006
7.859102	8.068918
9.520008	8.817179
8.478180	7.831490
9.529589	9.264609
9.405549	9.415905
9.330099	8.407474
8.569933	8.712698
9.315545	7.773519
8.541280	7.663250
8.002147	7.025599
9.604314	9.164613
9.983620	10.212138
8.288415	5.963266
10.145652	11.399728
10.376937	11.536972
9.096176	9.888199
8.810624	10.450765
6.656531	4.774946
9.502527	9.754769
9.364654	10.868212
9.392186	9.352494
9.355413	9.431016
10.265790	10.953051
8.276254	8.545134
8.859684	8.477211
8.603581	8.225540
9.397759	9.136313
8.834561	8.600566
8.323274	9.128039
9.651412	10.084468
6.607252	6.243769
6.250371	5.019450
8.257822	8.841692
9.372986	9.091089
7.449005	7.399163
9.401905	10.575837
9.619767	11.814602
